id_annonce;titre;description;prix;surface_m2;prix_m2;pieces;chambres;salles_de_bain;type_bien;ville;code_postal;quartier;balcon;terrasse;jardin;ascenseur;cave;nb_parkings;etage;nb_etages_immeuble;surface_terrain_m2;classe_energie;classe_ges;date_publication;date_modification;frais_a_charge;prix_hors_frais;bien_neuf;type_compte;annonce_pro;url
hektor-fontpre-390593;TOULON BAS FARON EST - MAISON A RENOVER AVEC DEPENDANCE;TOULON BAS FARON EST - Situé à proximité des commerces et de l'école Notre Dame.<br>OPPORTUNITÉ À SAISIR Maison de caractère 72 m2 + dépendance Terrain 182 m2<br>Nous vous proposons une maison de 72 m2 ( 3 chambres) au fort potentiel, idéalement implantée sur un terrain de 182 m2, accompagnée d'une dépendance aux multiples possibilités.<br> Rare à la vente dans ce secteur!!!<br>;220000.0;72.0;3055.56;4.0;3.0;2.0;Maison;Toulon;83100;Brunet;0;0;1;0;0;;;2.0;182.0;F;F;2026-02-28T08:35:23.312Z;2026-03-07T09:55:41.382Z;;220000.0;0;agency;1;https://www.bienici.com/annonce/vente/toulon/house/hektor-fontpre-390593
iad-france-1930499;Vente Appartement 4 pièces;iad France - Angelique Rouzaud vous propose: TOULON – QUARTIER BRUNET – T4 – STATIONNEMENT PRIVATIF – DERNIER ETAGE<br>À découvrir sans tarder : <br>Charmant duplex 4 pièces de plus de 84m², situé dans une petite résidence fermée. <br>Niché au 2ème et dernier étage, il offre un cadre de vie paisible et très pratique. <br>Emplacement stratégique: proche des commodités, écoles et transports (lignes de bus 1/31/101 et services scolaires: arrêt 'Ecoles'). <br>L’appartement se compose d'une entrée av;225000.0;84.0;2678.57;4.0;3.0;;Appartement;Toulon;83100;Brunet;0;0;0;0;0;1.0;2.0;3.0;;C;A;1970-01-01T00:00:00.000Z;2026-02-25T16:46:39.868Z;seller;;0;mandatary;1;https://www.bienici.com/annonce/vente/toulon/flat/iad-france-1930499
hektor-lessablettes-390348;Haut de villa avec jardin;Toulon - Ortolan, laissez vous séduire par ce charmant haut de villa au premier et dernier étage, situé dans une maison divisée en deux logements.<br>D'une surface de 57 m2 Carrez, ce bien se compose d'une entrée, d'une salle d'eau, d'un WC séparé, d'une chambre, ainsi que d'une cuisine ouverte sur la salle à manger. Une seconde chambre, actuellement utilisée comme séjour, offre un espace de vie convivial et modulable selon vos besoins.<br>À l'étage, vous découvrirez 40 m2 de combles entièrement;270000.0;95.0;2842.11;4.0;2.0;;Appartement;Toulon;83100;Brunet;0;0;0;0;1;;1.0;2.0;;E;E;2026-02-09T16:00:00.900Z;2026-02-11T04:49:10.614Z;seller;270000.0;0;agency;1;https://www.bienici.com/annonce/vente/toulon/flat/hektor-lessablettes-390348
hektor-jessymmo_1-133;Appartement T4 en toit terrasse de 98 m2 - ascenseur - garag;Exclusivité de Majesthis Immobilier.<br>Dans un secteur résidentiel du quartier de la Colette, au pied du Faron et près des commerces à pieds, découvrez ce T4 en toit-terrasse, une opportunité rare sur le marché.<br>Situé au 3e et dernier étage d'une résidence de 1995, il développe près de 98 m2 (89.85 m2 carrez) et s'ouvre sur une terrasse d'environ 44 m2, offrant une vue dégagée sur le Faron et la ville.<br>L'ascenseur mène directement dans l'entrée de l'appartement dotée de rangements. Le séj;299000.0;98.0;3051.02;5.0;3.0;;Appartement;Toulon;83100;Brunet;0;0;0;1;1;;3.0;4.0;;C;A;1970-01-01T00:00:00.000Z;2026-03-10T00:10:17.539Z;seller;299000.0;0;agency;1;https://www.bienici.com/annonce/vente/toulon/flat/hektor-jessymmo_1-133
twimmo-2010497;Vente villa 7 Pièce(s);"En Exclusivité, Toulon Est, proche des commerces, au calme, en impasse et sur une parcelle de 400 m², beaucoup de charme pour cette villa T7 composée au Rdc salon séjour avec cuisine ouverte donnant sur le jardin, chambre, salle d'eau, WC; à l'étage 2 chambres, salle d'eau avec WC, grande pièce avec accès sur une terrasse exposée sud (possibilité de faire 2 chambres); au 2ème étage 2 pièces sous comble, salle d'eau avec WC. Atelier, cave, abris voiture, puits. Villa climatisée à tous les niveaux";420000.0;128.0;3281.25;7.0;6.0;;Maison;Toulon;83100;Brunet;0;0;1;0;1;2.0;;;400.0;D;B;1970-01-01T00:00:00.000Z;2026-02-22T13:23:04.192Z;seller;;0;agency;1;https://www.bienici.com/annonce/vente/toulon/house/twimmo-2010497
hektor-lpaimmo-27288;LOCAL PROFESSIONNEL;Toulon centre Opéra piéce obscure pour LOCAL DE STOCKAGE ou ATELIER SANS USAGE D'HABITATION par arrété préfectoral de 13m2 rénové au 2ème étage/3, fenêtres donnant sur cage d'escalier, WC, sanitaires, cuisine d'appoint. NE PEUT ETRE LOUE EN HABITATION.<br>Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : www.georisques.gouv.fr;23000.0;13.0;1769.23;1.0;;;Appartement;Toulon;83000;Centre-ville;0;0;0;0;0;;2.0;4.0;;C;A;1970-01-01T00:00:00.000Z;2026-02-21T11:17:49.687Z;;23000.0;0;agency;1;https://www.bienici.com/annonce/vente/toulon/flat/hektor-lpaimmo-27288
hektor-centreville-388343;TOULON CENTRE - studette;TOULON CENTRE - studette rénovée de 14m2 au 5e et dernier étage comprenant une entrée, une pièce avec kitchenette, cabine de douche, wc et lit superposé - actuellement loué en bail meublé 325e / mois<br>;58000.0;14.0;4142.86;1.0;;;Appartement;Toulon;83000;Centre-ville;0;0;0;0;0;;5.0;6.0;;E;C;1970-01-01T00:00:00.000Z;2026-02-25T10:13:41.656Z;seller;58000.0;0;agency;1;https://www.bienici.com/annonce/vente/toulon/flat/hektor-centreville-388343
hektor-APOGEE-5873;Investissement en residence étudiante;Un investissement patrimonial et sécurisé <br> Investissez dans un studio étudiant géré avec un loyer sécurisé par bail commercial, sans contrainte de gestion ni vacance locative. Ce bien n'est pas destiné à l'occupation personnelle, ni pour soi ni pour un proche.<br> Les atouts de cet investissement :<br>Gestion 100 % déléguée<br>Loyer perçu toute l'année, même en cas de vacance locative<br>Bail avec exploitant spécialisé<br>Aucune démarche locative à prévoir<br>Fiscalité avantageuse du LMNP<br;58200.0;20.5;2839.02;1.0;;;Appartement;Toulon;83000;Centre-ville;0;0;0;0;0;;4.0;;;E;B;2026-01-24T17:41:54.478Z;2026-02-28T21:28:20.413Z;;58200.0;0;agency;1;https://www.bienici.com/annonce/vente/toulon/flat/hektor-APOGEE-5873
hektor-lpaimmo-27279;STUDIO RUE DES ARTS;Grand T1 de 25 m2 rue des Arts avec cuisine et salle d'eau indépendante au sein d'une copropriété sécurisée, actuellement loué sans le moindre impayé de loyer de 425,17 euros/mois charges comprises de 24,50 euros. Excellent rendement locatif avec une localisation de premier choix...<br>Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : www.georisques.gouv.fr;62000.0;24.25;2556.7;1.0;;1.0;Appartement;Toulon;83000;Centre-ville;0;0;0;0;0;;1.0;6.0;;D;B;1970-01-01T00:00:00.000Z;2026-02-26T09:42:55.441Z;seller;62000.0;0;agency;1;https://www.bienici.com/annonce/vente/toulon/flat/hektor-lpaimmo-27279
hektor-centreville-387519;TOULON, studio dernier étage place de la Cathédrale;TOULON, Centre-Ville, Place de la Cathédrale, au dernier étage (sans ascenseur) d'un immeuble idéalement situé, studio de 17.5m2 à rafraichir. Très bon placement locatif avec de faibles charges de coproriété.<br>;65000.0;18.0;3611.11;1.0;;;Appartement;Toulon;83000;Centre-ville;0;0;0;0;0;;5.0;6.0;;F;C;1970-01-01T00:00:00.000Z;2026-03-04T09:19:48.828Z;seller;66000.0;0;agency;1;https://www.bienici.com/annonce/vente/toulon/flat/hektor-centreville-387519
hektor-centreville-389382;TOULO CENTRE - studette dans immeuble de standing;TOULON CENTRE - dans un très bel immeuble du centre ville de toulon, une studette d'environ 14m2 au 5e et dernier étage avec ascenseur, comprenant une pièce principale, une salle d'eau, un wc - RARE A LA VENTE<br>;68000.0;14.0;4857.14;1.0;;;Appartement;Toulon;83000;Centre-ville;0;0;0;1;0;;5.0;6.0;;D;B;1970-01-01T00:00:00.000Z;2026-03-04T19:07:18.861Z;seller;68000.0;0;agency;1;https://www.bienici.com/annonce/vente/toulon/flat/hektor-centreville-389382
hektor-royal-immo-30366;STUDIO loué - 18,75m2 - ascenseur;CENTRE VILLE - OPERA - Studio au premier étage d'un immeuble restauré il y a quelques années, composé d'une entrée sur couloir, sde avec WC et pièce de vie avec kitchenette.<br> Loué depuis le 29/04/2017 à locataire n'ayant pas de retard de charges.<br> INVESTISSEMENT LOCATIF!<br> Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : www.georisques.gouv.fr;69000.0;18.75;3680.0;1.0;;;Appartement;Toulon;83000;Centre-ville;0;0;0;1;0;;1.0;6.0;;E;B;1970-01-01T00:00:00.000Z;2026-03-10T08:56:42.708Z;;69000.0;0;agency;1;https://www.bienici.com/annonce/vente/toulon/flat/hektor-royal-immo-30366
hektor-centreville-390018;TOULON CENTRE VILLE - STUDIO DE 21 M2 AU PREMIER ETAGE;Dans un petit immeuble de 4 lots, studio de 21 m2 sans vis à vis.<br> Entrée avec cuisine, une pièce principale, salle d'eau avec WC.<br> Prévoir travaux.<br> Idéal investissement locatif, à deux pas du parking Peiresc et des facultés.<br>;69000.0;21.0;3285.71;1.0;;1.0;Appartement;Toulon;83000;Centre-ville;0;0;0;0;0;;1.0;4.0;;C;A;2026-01-24T09:06:26.088Z;2026-02-28T21:21:43.735Z;seller;69000.0;0;agency;1;https://www.bienici.com/annonce/vente/toulon/flat/hektor-centreville-390018
hektor-lpaimmo-27264;TOULON LENDRIN;Dans un petit immeuble provençal plein de charme et au calme, decouvrez ce spacieux T1à rénover de 37m2. L'appartement se compose d'une belle pièce de vie de 21 m2, d'une salle de bains avec wc et d'une cuisine. Situé sur le cours lendrin vous profitez d'un cadre authentique et agréable, à proximité immédiate des commerces, commodités et transports. Idéal pour un primo acquédant, un investissement locatif ou un pied-à-terre en Provence. <br>Les informations sur les risques auxquels ce bien est e;76000.0;36.85;2062.42;1.0;;1.0;Appartement;Toulon;83000;Centre-ville;0;0;0;0;0;;4.0;;;E;B;1970-01-01T00:00:00.000Z;2026-03-09T11:53:27.489Z;;76000.0;0;agency;1;https://www.bienici.com/annonce/vente/toulon/flat/hektor-lpaimmo-27264
ag311656-480330980;T2 Coeur de Ville;Idéal primo accédant et investisseurs, découvrez ce charmant T2 de 33m2 carrez au cœur du centre historique de Toulon. Au premier étage d'un bâtiment historique, à deux pas des commerces, de la rue des arts et du port, ce bien se décompose comme suit : - un séjour avec cuisine équipée - une chambre, - une salle d'eau assez spacieuse. Contactez moi vite pour organiser une visite ! Cette annonce référence 296817 vous est présentée par votre agent commercial BSK Immobilier MAGALI CARTA (EI) immatri;76500.0;33.0;2318.18;2.0;1.0;;Appartement;Toulon;83000;Centre-ville;0;0;0;0;0;;1.0;6.0;;D;B;1970-01-01T00:00:00.000Z;2026-03-06T12:23:26.150Z;seller;76500.0;0;mandatary;1;https://www.bienici.com/annonce/vente/toulon/flat/ag311656-480330980
century-21-202_2305_3555;;Toulon Centre Place Puget Dernier étage Idéal investissement<br>En plein cœur de Toulon, sur la très recherchée Place Puget, découvrez cette charmante mansarde de 21 m² située au 6 et dernier étage d'un immeuble de caractère.<br>Ce studio fonctionnel se compose :<br>d'une pièce de vie lumineuse<br>d'une cuisine indépendante<br>d'une salle d'eau<br>Appartement idéal pour :<br>Investissement locatif (forte demande en centre-ville)<br>Premier achat<br>Pied-à-terre<br>Faibles charges Proximité imméd;78000.0;21.0;3714.29;1.0;1.0;0.0;Appartement;Toulon;83000;Centre-ville;0;0;0;0;0;0.0;6.0;7.0;;D;C;2026-02-19T01:14:49.320Z;2026-03-07T01:49:40.537Z;seller;;0;agency;1;https://www.bienici.com/annonce/vente/toulon/flat/century-21-202_2305_3555
hektor-lpaimmo-27292;F1 Place Puget;F1 de 25 m2 Dernier étage Vue fontaine Place Puget<br>Idéalement situé Place Puget, face à la célèbre fontaine, ce studio de 25 m2 prend place au dernier étage d'une copropriété historique soigneusement entretenue.<br>L'appartement bénéficie d'un plan en étoile, optimisant chaque mètre carré. Il se compose d'un séjour lumineux, d'une cuisine indépendante et offre une belle possibilité d'aménagement, notamment la création d'un espace nuit distinct du séjour.<br>Son emplacement recherché, son cach;78000.0;25.26;3087.89;1.0;;1.0;Appartement;Toulon;83000;Centre-ville;0;0;0;0;0;;6.0;7.0;;D;C;2026-01-14T22:45:30.492Z;2026-02-24T09:52:46.906Z;seller;78400.0;0;agency;1;https://www.bienici.com/annonce/vente/toulon/flat/hektor-lpaimmo-27292
hektor-centreville-352564;TOULON OUEST - VALBERTRAND;Situé dans une résidence ravalée et sécurisée avec grand parking collectif, appartement de type 1 d'une superficie de 30 m2. Il se compose d'une entrée avec rangements, séjour de 20 m2 avec cuisine ouverte équipée donnant sur balcon, salle d'eau, wc.<br> Cave<br> Appartement loué 600EUR/mois charges comprises<br>;87200.0;29.0;3006.9;1.0;;;Appartement;Toulon;83000;Centre-ville;0;0;0;1;1;;1.0;13.0;;F;F;1970-01-01T00:00:00.000Z;2026-02-26T08:43:49.350Z;seller;87200.0;0;agency;1;https://www.bienici.com/annonce/vente/toulon/flat/hektor-centreville-352564
safti-1-1531438;APPARTEMENT T1 TOULON BASSE VILLE;A Toulon secteur basse ville donnant sur le Cours Lafayette.<br>Dans un immeuble ancien datant de 1900, un appartement de type T1 situé au deuxième étage.<br>Il se compose d'une pièce de vie, une salle de bains avec douche et wc, une kitchenette aménagée et équipée, placard.<br>L'appartement est vendu meublé. Pas de travaux à prévoir dans la copropriété.<br>Loué en bail meublé : 545 euros charges comprises.<br>IMPORTANT : Nouvelle étiquette énergétique suite à la réforme du DPE: la lettre est D.;90000.0;26.0;3461.54;1.0;;1.0;Appartement;Toulon;83000;Centre-ville;0;0;0;0;0;;2.0;6.0;;E;B;1970-01-01T00:00:00.000Z;2026-02-19T20:38:50.562Z;seller;;0;mandatary;1;https://www.bienici.com/annonce/vente/toulon/flat/safti-1-1531438
iad-france-1939681;Vente Appartement 1 pièce;iad France - Guillaume Lefevre vous propose: Appartement avec fort potentiel à rénover - Emplacement Idéal à Toulon<br>Vous recherchez un pied-à-terre à rénover selon vos goûts au cOEur de Toulon? Ne cherchez plus, cet appartement de 34m² situé au 4ème étage d'une résidence de 5 niveaux, à quelques pas des Halles Gourmandes et de la Place Puget, est l'opportunité qu'il vous faut.<br>Cet appartement à rénover est idéalement agencé avec une pièce principale de 21m² pouvant accueillir un salon conf;95000.0;34.0;2794.12;1.0;1.0;;Appartement;Toulon;83000;Centre-ville;0;0;0;0;0;;4.0;6.0;;D;A;1970-01-01T00:00:00.000Z;2026-02-25T15:31:08.957Z;seller;;0;mandatary;1;https://www.bienici.com/annonce/vente/toulon/flat/iad-france-1939681
hektor-carrebleu-13;Vente Appartement T3 TOULON EST Saint Jean Du Var;Toulon Est-Saint Jean du Var: En dernier étage, en impasse, appartement de type T3 avec très belle vue dégagée sur parc. Il se compose d'un séjour, de deux chambres, d'une cuisine équipée, d'une salle de bains. Cave. Idéalement situé proche de tous les commerces, écoles, universités et pole medical.<br> Idéal investissement locatif ou résidence principale.<br>;98000.0;51.0;1921.57;3.0;2.0;1.0;Appartement;Toulon;83000;Centre-ville;0;0;0;0;1;;5.0;6.0;;NS;NS;1970-01-01T00:00:00.000Z;2026-02-19T09:52:57.012Z;seller;98000.0;0;agency;1;https://www.bienici.com/annonce/vente/toulon/flat/hektor-carrebleu-13
iad-france-1979039;Vente Appartement 1 pièce;iad France - Guillaume Lefevre vous propose: Appartement avec fort potentiel à rénover - Emplacement Idéal à Toulon<br>Vous recherchez un pied-à-terre à rénover selon vos goûts au cOEur de Toulon? Ne cherchez plus, cet appartement de 32m² situé au 4ème étage d'une résidence de 5 niveaux, à quelques pas des Halles Gourmandes et de la Place Puget, est l'opportunité qu'il vous faut.<br>Cet appartement à rénover est à agencer à votre goût et en fonction de vos envies.<br>Une architecte a travaillé s;99000.0;32.0;3093.75;1.0;1.0;;Appartement;Toulon;83000;Centre-ville;0;1;0;0;0;;4.0;6.0;;D;A;1970-01-01T00:00:00.000Z;2026-02-25T15:06:23.649Z;seller;;0;mandatary;1;https://www.bienici.com/annonce/vente/toulon/flat/iad-france-1979039
ag832760-503109410;T1 BIS PROCHE PLACE PUGET;Situé au 1er étage d'un petit immeuble idéalement situé sur la place Puget, ce ravissant T1 Bis en bon état général, de 32,5m2, avec coin nuit sera parfait pour un pied à terre, ou un investissement locatif de qualité. 575 euro de charges par an et 517 euros de taxe foncière.;99900.0;32.0;3121.88;1.0;;;Appartement;Toulon;83000;Centre-ville;0;0;0;0;0;0.0;1.0;5.0;;E;B;1970-01-01T00:00:00.000Z;2026-03-04T16:48:50.578Z;seller;99900.0;0;agency;1;https://www.bienici.com/annonce/vente/toulon/flat/ag832760-503109410
ag743447-468207638;Appartement 2 pièces;Estelle Vergès vous propose Toulon Opéra dans une rue calme idéal RBNB , un appartement de type 2 traversant composé d'un espace de vie , cuisine semi ouverte , une chambre donnant sur cour , salle de bains , wc indépendant . Faibles charges . Après rénovation pourrait se louer 550 euros par mois . Honoraires à la charge du vendeur Votre agent commercial 3G IMMO sur place EI - Estelle VERGES inscrite au RSAC de TOULON n° 401 768 270 Selon l'article L.561.5 du Code Monétaire et Financier, pour l';103880.0;26.0;3995.38;2.0;1.0;1.0;Appartement;Toulon;83000;Centre-ville;0;0;0;0;0;;3.0;5.0;;E;B;1970-01-01T00:00:00.000Z;2026-03-05T19:06:48.746Z;seller;103880.0;0;mandatary;1;https://www.bienici.com/annonce/vente/toulon/flat/ag743447-468207638
hektor-iboxliberte-390275;Toulon centre proche port: T2 39M2 1er étage peu de charges;Toulon centre ville: très bien placé, proche du port de toulon et de l'Arsenal, avec une belle vue dégagée sur une place centrale de Toulon, sans vis à vis, au 1er étage d'un bel immeuble ancien très bien entretenu avec peu de charges, appartement de type 2 en très bon état de 39 M2. L'appartement dispose d'une agréable pièce à vivre avec cuisine ouverte équipée de 26 M2, une chambre avec placard de 9,33 m2 et d'une salle de bain avec WC. Double vitrage, chauffage et eaux individuels électriques;107500.0;39.0;2756.41;2.0;1.0;1.0;Appartement;Toulon;83000;Centre-ville;0;0;0;0;0;;1.0;6.0;;D;B;2026-02-04T12:56:16.891Z;2026-02-28T10:11:02.636Z;seller;107500.0;0;agency;1;https://www.bienici.com/annonce/vente/toulon/flat/hektor-iboxliberte-390275
